order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_003658,CUST_01147,2025-12-01,Web,Delivered,844.94,228.36,616.58,Wallet,
ORD_003659,CUST_01860,2025-12-17,App,Delivered,1671.29,0.0,1671.29,Wallet,NEW10
ORD_003660,CUST_01214,2025-11-30,App,Delivered,97.69,0.0,97.69,Wallet,NEW10
ORD_003661,CUST_01712,2025-10-21,App,Delivered,1744.99,473.09,1271.91,Card,FESTIVE
ORD_003662,CUST_01533,2025-10-12,Web,Delivered,1900.74,0.0,1900.74,Wallet,
ORD_003663,CUST_00940,2025-11-20,App,Returned,379.84,0.0,379.84,Card,SALE20
ORD_003664,CUST_00917,2025-11-04,App,Delivered,1857.26,0.0,1857.26,COD,
ORD_003665,CUST_01715,2025-10-23,App,Delivered,1286.0,272.39,1013.61,Card,SALE20
ORD_003666,CUST_01556,2025-11-02,Web,In Transit,1825.31,0.0,1825.31,Wallet,NEW10
ORD_003667,CUST_01677,2025-12-07,Call Center,Returned,1102.13,0.0,1102.13,COD,
ORD_003668,CUST_00071,2025-12-15,App,Delivered,383.06,56.42,326.64,COD,
ORD_003669,CUST_00859,2025-11-02,Call Center,In Transit,1032.43,104.71,927.72,Wallet,
ORD_003670,CUST_00196,2025-11-15,App,Delivered,1518.89,0.0,1518.89,Wallet,
ORD_003671,CUST_01769,2025-10-28,App,Delivered,1827.38,182.3,1645.08,Wallet,NEW10
ORD_003672,CUST_00203,2025-11-20,App,In Transit,1984.07,395.59,1588.47,COD,
ORD_003673,CUST_00826,2025-12-03,App,In Transit,1897.94,0.0,1897.94,Wallet,
ORD_003674,CUST_00580,2025-11-01,Web,Delivered,1846.24,0.0,1846.24,Apple Pay,
ORD_003675,CUST_00131,2025-12-10,Web,Delivered,423.84,48.21,375.62,Card,NEW10
ORD_003676,CUST_00020,2025-10-09,App,Delivered,1928.43,0.0,1928.43,Apple Pay,NEW10
ORD_003677,CUST_01900,2025-12-22,Web,Delivered,963.75,123.24,840.51,Wallet,SALE20
ORD_003678,CUST_00476,2025-11-14,App,Delivered,335.88,0.0,335.88,Apple Pay,
ORD_003679,CUST_00626,2025-10-14,Web,Delivered,1333.63,377.78,955.85,Apple Pay,SALE20
ORD_003680,CUST_00803,2025-11-20,App,Delivered,1841.86,194.21,1647.64,Card,
ORD_003681,CUST_00196,2025-10-06,Web,Delivered,1805.79,0.0,1805.79,Apple Pay,
ORD_003682,CUST_01865,2025-12-04,App,Delivered,578.42,0.0,578.42,Apple Pay,
ORD_003683,CUST_00470,2025-11-20,Call Center,Delivered,1491.45,0.0,1491.45,Card,
ORD_003684,CUST_00383,2025-12-16,Web,Delivered,1254.75,0.0,1254.75,Card,NEW10
ORD_003685,CUST_01956,2025-10-12,App,In Transit,1421.66,0.0,1421.66,COD,NEW10
ORD_003686,CUST_00238,2025-10-20,App,Returned,1673.26,0.0,1673.26,Apple Pay,
ORD_003687,CUST_01398,2025-11-23,App,Delivered,655.88,0.0,655.88,COD,
ORD_003688,CUST_00959,2025-11-02,Web,Delivered,667.34,0.0,667.34,COD,
ORD_003689,CUST_01162,2025-12-01,Web,Delivered,1159.57,0.0,1159.57,COD,NEW10
ORD_003690,CUST_00620,2025-11-27,App,Delivered,1335.85,142.21,1193.64,Apple Pay,
ORD_003691,CUST_00819,2025-12-25,Web,Returned,757.69,199.88,557.8,Wallet,SALE20
ORD_003692,CUST_00600,2025-12-03,App,Cancelled,780.1,0.0,780.1,COD,NEW10
ORD_003693,CUST_01617,2025-12-08,App,Delivered,276.29,0.0,276.29,COD,
ORD_003694,CUST_01298,2025-10-27,Call Center,Delivered,1120.92,157.66,963.26,COD,
ORD_003695,CUST_01903,2025-10-30,Web,Delivered,595.63,110.57,485.06,COD,
ORD_003696,CUST_00289,2025-10-22,App,In Transit,1751.09,323.25,1427.84,Wallet,NEW10
ORD_003697,CUST_01010,2026-01-01,Web,Delivered,468.66,0.0,468.66,Wallet,
ORD_003698,CUST_00457,2025-10-06,Web,Delivered,953.07,0.0,953.07,Apple Pay,
ORD_003699,CUST_00422,2025-12-22,Web,Delivered,570.85,47.52,523.32,Wallet,
ORD_003700,CUST_00955,2025-10-28,Web,Delivered,120.08,23.05,97.03,COD,SALE20
ORD_003701,CUST_00865,2026-01-02,Web,In Transit,379.0,0.0,379.0,Wallet,
ORD_003702,CUST_01136,2025-11-01,App,Delivered,1401.52,0.0,1401.52,Wallet,
ORD_003703,CUST_01281,2025-12-15,App,Delivered,1583.06,0.0,1583.06,COD,
ORD_003704,CUST_00854,2025-10-16,App,Delivered,1254.48,0.0,1254.48,COD,
ORD_003705,CUST_00790,2025-11-30,Web,Delivered,1759.8,0.0,1759.8,Wallet,SALE20
ORD_003706,CUST_00108,2025-10-08,Web,Delivered,153.27,36.18,117.09,Apple Pay,
ORD_003707,CUST_00631,2025-10-20,App,Cancelled,1842.08,390.67,1451.41,Card,
ORD_003708,CUST_01667,2025-11-03,Call Center,Delivered,1490.81,86.6,1404.21,Card,NEW10
ORD_003709,CUST_00998,2025-12-06,App,Delivered,709.1,210.93,498.17,Card,
ORD_003710,CUST_00056,2025-12-28,App,Delivered,143.55,0.0,143.55,Card,NEW10
ORD_003711,CUST_01017,2025-11-20,Call Center,Delivered,1460.45,314.74,1145.71,COD,FESTIVE
ORD_003712,CUST_00972,2025-12-07,Web,Delivered,728.37,0.0,728.37,COD,
ORD_003713,CUST_00503,2025-11-26,Web,Cancelled,1319.55,68.22,1251.33,Wallet,SALE20
ORD_003714,CUST_01041,2025-11-05,App,Delivered,733.61,0.0,733.61,COD,
ORD_003715,CUST_00651,2026-01-03,App,Delivered,657.9,0.0,657.9,Wallet,
ORD_003716,CUST_01369,2025-11-09,Call Center,Cancelled,1014.31,218.03,796.28,Apple Pay,
ORD_003717,CUST_00347,2025-12-22,Web,Delivered,1059.42,197.3,862.12,COD,
ORD_003718,CUST_01331,2025-10-09,App,In Transit,184.1,0.0,184.1,Apple Pay,SALE20
ORD_003719,CUST_01155,2025-10-12,App,Delivered,785.52,0.0,785.52,Wallet,
ORD_003720,CUST_01151,2025-11-12,App,Delivered,160.54,0.0,160.54,Card,SALE20
ORD_003721,CUST_01681,2025-12-10,App,Delivered,338.03,17.64,320.39,Apple Pay,
ORD_003722,CUST_00251,2025-12-23,App,In Transit,1463.45,109.94,1353.51,Apple Pay,
ORD_003723,CUST_00602,2025-11-19,App,Delivered,1112.45,122.73,989.72,Card,NEW10
ORD_003724,CUST_00246,2025-11-09,App,Delivered,1919.7,274.2,1645.5,Wallet,
ORD_003725,CUST_00703,2025-10-29,Call Center,Delivered,1135.08,0.0,1135.08,Apple Pay,NEW10
ORD_003726,CUST_01507,2025-12-09,App,Delivered,1412.97,224.49,1188.49,COD,
ORD_003727,CUST_00261,2025-12-12,Web,Delivered,369.6,0.0,369.6,COD,FESTIVE
ORD_003728,CUST_01590,2025-12-27,App,Delivered,1138.61,0.0,1138.61,Apple Pay,
ORD_003729,CUST_01121,2025-11-28,App,In Transit,689.91,79.34,610.57,Wallet,
ORD_003730,CUST_01148,2025-11-26,App,In Transit,1511.82,0.0,1511.82,Wallet,
ORD_003731,CUST_00234,2025-11-14,App,Delivered,137.82,8.56,129.26,Apple Pay,
ORD_003732,CUST_00531,2025-11-17,App,Delivered,892.18,117.53,774.65,Card,NEW10
ORD_003733,CUST_00947,2025-11-21,Web,Delivered,1933.0,0.0,1933.0,Wallet,
ORD_003734,CUST_01336,2025-11-09,App,Delivered,660.96,0.0,660.96,Wallet,FESTIVE
ORD_003735,CUST_01572,2025-11-19,App,Cancelled,974.8,0.0,974.8,COD,FESTIVE
ORD_003736,CUST_01334,2025-11-24,App,Returned,1793.78,0.0,1793.78,COD,SALE20
ORD_003737,CUST_00921,2025-11-10,App,Delivered,1832.34,0.0,1832.34,Card,SALE20
ORD_003738,CUST_01878,2025-12-22,App,Delivered,185.61,0.0,185.61,COD,
ORD_003739,CUST_00002,2025-11-25,Web,Cancelled,1180.03,113.7,1066.33,COD,NEW10
ORD_003740,CUST_00743,2025-12-30,App,In Transit,408.92,54.97,353.95,Wallet,NEW10
ORD_003741,CUST_01016,2025-12-28,Web,Cancelled,1889.76,206.5,1683.26,Wallet,FESTIVE
ORD_003742,CUST_01241,2025-11-28,App,Delivered,1458.87,361.46,1097.41,Card,SALE20
ORD_003743,CUST_00924,2025-11-20,App,Delivered,369.43,0.0,369.43,Wallet,
ORD_003744,CUST_00711,2025-11-01,Web,Delivered,421.01,111.84,309.17,Wallet,
ORD_003745,CUST_00992,2025-12-08,Web,Delivered,883.65,0.0,883.65,COD,NEW10
ORD_003746,CUST_01603,2025-12-13,App,Delivered,1719.0,0.0,1719.0,Wallet,
ORD_003747,CUST_00227,2025-12-11,App,Delivered,529.69,0.0,529.69,Wallet,FESTIVE
ORD_003748,CUST_01085,2025-12-28,App,Delivered,285.59,0.0,285.59,Apple Pay,
ORD_003749,CUST_01164,2025-11-21,App,Delivered,999.14,0.0,999.14,COD,
ORD_003750,CUST_01097,2025-12-26,App,Delivered,1195.81,0.0,1195.81,Card,
ORD_003751,CUST_01184,2025-11-25,App,Delivered,1898.65,0.0,1898.65,Card,NEW10
ORD_003752,CUST_01782,2025-11-19,App,Delivered,1779.79,0.0,1779.79,Wallet,
ORD_003753,CUST_00167,2025-10-06,App,Delivered,850.7,0.0,850.7,COD,SALE20
ORD_003754,CUST_00828,2025-10-28,App,Delivered,1869.08,0.0,1869.08,Card,
ORD_003755,CUST_00690,2026-01-02,App,Cancelled,970.96,212.4,758.56,Card,NEW10
ORD_003756,CUST_01081,2026-01-03,App,Delivered,1604.68,0.0,1604.68,COD,NEW10
ORD_003757,CUST_01294,2025-11-15,Web,Delivered,325.76,0.0,325.76,COD,NEW10
ORD_003758,CUST_01660,2025-10-07,App,Delivered,1617.4,464.98,1152.42,Card,
ORD_003759,CUST_00509,2025-10-12,App,Delivered,1909.3,0.0,1909.3,Card,FESTIVE
ORD_003760,CUST_00956,2025-10-24,App,Delivered,1908.08,0.0,1908.08,Wallet,SALE20
ORD_003761,CUST_01052,2025-10-31,App,Delivered,1413.77,72.7,1341.07,Wallet,
ORD_003762,CUST_01709,2025-12-09,Call Center,Delivered,341.59,0.0,341.59,Wallet,
ORD_003763,CUST_00486,2025-11-09,App,Delivered,1534.48,0.0,1534.48,Wallet,SALE20
ORD_003764,CUST_00418,2025-12-12,Web,Delivered,1900.45,0.0,1900.45,Card,
ORD_003765,CUST_01452,2025-12-27,Call Center,Delivered,1000.07,0.0,1000.07,Card,
ORD_003766,CUST_00745,2025-12-18,App,Delivered,761.4,0.0,761.4,Apple Pay,SALE20
ORD_003767,CUST_01044,2025-12-25,App,Delivered,1146.2,0.0,1146.2,Wallet,
ORD_003768,CUST_00398,2025-11-30,App,Delivered,1960.86,0.0,1960.86,COD,
ORD_003769,CUST_01910,2025-12-30,App,In Transit,1624.23,204.42,1419.81,Card,NEW10
ORD_003770,CUST_01930,2025-11-07,Web,Delivered,1123.59,0.0,1123.59,Wallet,
ORD_003771,CUST_01532,2025-10-16,App,Cancelled,1131.77,119.62,1012.15,Apple Pay,NEW10
ORD_003772,CUST_00812,2025-10-20,App,Delivered,701.17,0.0,701.17,Wallet,
ORD_003773,CUST_01090,2025-10-29,App,Cancelled,341.03,0.0,341.03,Apple Pay,
ORD_003774,CUST_01035,2025-10-29,App,Delivered,696.74,0.0,696.74,COD,FESTIVE
ORD_003775,CUST_00099,2025-10-21,App,Cancelled,1995.39,0.0,1995.39,COD,FESTIVE
ORD_003776,CUST_01227,2025-12-27,Web,Returned,1391.86,0.0,1391.86,Apple Pay,
ORD_003777,CUST_00051,2025-11-05,Call Center,Delivered,60.76,6.19,54.57,Wallet,
ORD_003778,CUST_01154,2025-10-19,App,Delivered,83.82,15.6,68.22,COD,NEW10
ORD_003779,CUST_00667,2025-12-08,App,Cancelled,718.47,0.0,718.47,COD,FESTIVE
ORD_003780,CUST_00039,2025-10-17,Web,In Transit,1852.7,0.0,1852.7,COD,
ORD_003781,CUST_00333,2025-11-24,App,In Transit,532.38,0.0,532.38,COD,
ORD_003782,CUST_00474,2025-12-22,Call Center,Delivered,1437.87,0.0,1437.87,COD,SALE20
ORD_003783,CUST_01941,2025-11-08,App,Delivered,272.83,67.05,205.78,Card,
ORD_003784,CUST_00343,2025-10-21,App,Delivered,1124.66,0.0,1124.66,Apple Pay,
ORD_003785,CUST_01501,2025-12-02,Web,In Transit,235.52,0.0,235.52,Apple Pay,SALE20
ORD_003786,CUST_00698,2025-12-15,App,Cancelled,773.95,0.0,773.95,Wallet,
ORD_003787,CUST_00357,2025-11-19,App,Cancelled,678.0,0.0,678.0,Wallet,NEW10
ORD_003788,CUST_01385,2025-11-18,App,Delivered,1212.44,0.0,1212.44,Wallet,FESTIVE
ORD_003789,CUST_00308,2025-12-28,Web,Delivered,678.77,108.95,569.82,Wallet,FESTIVE
ORD_003790,CUST_00616,2025-12-28,Call Center,Delivered,58.92,0.0,58.92,Card,SALE20
ORD_003791,CUST_00867,2025-12-17,Web,Delivered,1965.71,0.0,1965.71,COD,
ORD_003792,CUST_01454,2025-11-27,App,Delivered,1993.42,0.0,1993.42,Apple Pay,NEW10
ORD_003793,CUST_01169,2025-12-25,App,Delivered,1631.88,310.75,1321.13,COD,
ORD_003794,CUST_00349,2025-10-22,App,In Transit,1210.37,0.0,1210.37,Wallet,
ORD_003795,CUST_00260,2025-11-02,App,Delivered,1360.2,324.93,1035.27,Apple Pay,
ORD_003796,CUST_01584,2025-12-26,Web,Delivered,1612.19,0.0,1612.19,Card,SALE20
ORD_003797,CUST_00638,2025-10-30,Web,Cancelled,654.63,0.0,654.63,Wallet,NEW10
ORD_003798,CUST_01957,2025-12-14,Web,Delivered,1074.18,69.34,1004.83,Card,
ORD_003799,CUST_01629,2025-11-13,Web,Delivered,653.29,0.0,653.29,COD,NEW10
ORD_003800,CUST_01801,2025-11-07,Web,Delivered,1701.52,451.25,1250.27,Apple Pay,
ORD_003801,CUST_00398,2025-10-07,Call Center,Delivered,1738.84,0.0,1738.84,Wallet,
ORD_003802,CUST_00525,2026-01-02,Web,Delivered,367.85,0.0,367.85,COD,FESTIVE
ORD_003803,CUST_00828,2025-11-06,App,Delivered,1778.53,161.09,1617.44,COD,
ORD_003804,CUST_01668,2025-12-31,App,Delivered,1312.74,0.0,1312.74,Apple Pay,
ORD_003805,CUST_00100,2025-12-18,Web,Delivered,362.65,24.8,337.85,COD,
ORD_003806,CUST_00557,2025-11-15,Web,Delivered,1062.33,0.0,1062.33,COD,
ORD_003807,CUST_01088,2025-10-27,App,In Transit,606.75,0.0,606.75,COD,
ORD_003808,CUST_01150,2025-11-06,App,Delivered,1795.3,0.0,1795.3,COD,NEW10
ORD_003809,CUST_01544,2026-01-02,App,Delivered,602.71,0.0,602.71,Wallet,
ORD_003810,CUST_01801,2025-11-05,App,Delivered,528.56,0.0,528.56,Wallet,
ORD_003811,CUST_01081,2025-12-27,Web,Delivered,343.13,30.33,312.81,Wallet,
ORD_003812,CUST_01546,2025-12-10,App,Returned,622.27,77.97,544.3,COD,SALE20
ORD_003813,CUST_00473,2025-11-26,Call Center,Delivered,712.78,81.18,631.6,Wallet,SALE20
ORD_003814,CUST_01437,2025-10-25,App,Delivered,1446.1,407.04,1039.06,Card,
ORD_003815,CUST_00490,2025-10-21,App,Delivered,803.04,0.0,803.04,Apple Pay,
ORD_003816,CUST_01672,2026-01-03,Web,Delivered,994.23,0.0,994.23,COD,SALE20
ORD_003817,CUST_01537,2025-12-20,App,Delivered,625.99,0.0,625.99,Wallet,
ORD_003818,CUST_01268,2025-11-14,App,Delivered,132.32,7.63,124.69,Wallet,
ORD_003819,CUST_00388,2025-12-06,Web,Delivered,1210.54,244.99,965.56,Wallet,
ORD_003820,CUST_00823,2025-12-31,App,Delivered,562.25,0.0,562.25,Wallet,
ORD_003821,CUST_00913,2025-12-28,App,Delivered,1509.59,129.12,1380.47,Wallet,FESTIVE
ORD_003822,CUST_01527,2025-12-24,App,Delivered,175.92,0.0,175.92,Wallet,
ORD_003823,CUST_01948,2025-10-31,App,Delivered,445.74,54.04,391.7,Card,
ORD_003824,CUST_00232,2025-11-07,Web,Delivered,153.33,15.64,137.69,COD,
ORD_003825,CUST_01477,2025-10-20,Call Center,Delivered,1918.91,0.0,1918.91,Wallet,
ORD_003826,CUST_00219,2025-10-09,Web,In Transit,1084.05,57.12,1026.93,Wallet,
ORD_003827,CUST_00287,2025-12-17,Web,Delivered,1989.19,264.02,1725.17,COD,
ORD_003828,CUST_00507,2025-12-06,Call Center,Delivered,501.95,0.0,501.95,Wallet,NEW10
ORD_003829,CUST_01213,2025-10-08,App,Delivered,1045.88,281.49,764.39,Wallet,FESTIVE
ORD_003830,CUST_01509,2025-10-25,App,Delivered,73.49,0.0,73.49,Wallet,
ORD_003831,CUST_01354,2025-12-01,Web,Delivered,1976.17,180.27,1795.9,COD,
ORD_003832,CUST_00244,2025-12-14,Web,Delivered,1836.39,0.0,1836.39,Card,NEW10
ORD_003833,CUST_00370,2025-10-15,App,Delivered,1827.07,0.0,1827.07,Wallet,NEW10
ORD_003834,CUST_01902,2025-10-25,Web,Delivered,264.7,0.0,264.7,Card,
ORD_003835,CUST_01847,2025-12-11,Web,Delivered,1236.4,0.0,1236.4,Wallet,
ORD_003836,CUST_01669,2025-11-10,Web,Delivered,763.94,135.45,628.49,COD,
ORD_003837,CUST_00484,2025-10-08,Web,Delivered,550.95,0.0,550.95,Wallet,NEW10
ORD_003838,CUST_00959,2025-11-05,Web,Delivered,1462.95,202.04,1260.91,Card,FESTIVE
ORD_003839,CUST_00238,2025-12-03,Web,Delivered,1187.23,0.0,1187.23,Wallet,SALE20
ORD_003840,CUST_00236,2025-10-30,Web,Delivered,143.63,15.95,127.69,Apple Pay,
ORD_003841,CUST_01240,2025-10-08,App,Delivered,1099.52,0.0,1099.52,Wallet,FESTIVE
ORD_003842,CUST_01911,2025-12-13,Web,Delivered,564.44,62.97,501.48,Apple Pay,
ORD_003843,CUST_01815,2025-12-30,App,Delivered,1162.55,80.11,1082.43,Apple Pay,NEW10
ORD_003844,CUST_01296,2025-12-11,Web,Delivered,1289.95,0.0,1289.95,COD,
ORD_003845,CUST_00901,2025-11-13,App,Delivered,368.69,53.66,315.03,Card,SALE20
ORD_003846,CUST_01086,2025-10-28,App,Delivered,162.27,17.25,145.02,COD,
ORD_003847,CUST_01085,2025-12-25,App,Delivered,709.56,89.33,620.22,COD,
ORD_003848,CUST_00738,2025-10-17,Web,Cancelled,1308.05,114.34,1193.71,Wallet,NEW10
ORD_003849,CUST_01465,2025-10-30,Call Center,Delivered,1590.39,0.0,1590.39,Card,
ORD_003850,CUST_01490,2025-11-21,App,Delivered,759.84,0.0,759.84,COD,
ORD_003851,CUST_00846,2025-11-10,Web,Delivered,876.51,99.4,777.11,Card,
ORD_003852,CUST_00328,2025-12-17,App,Returned,1285.75,0.0,1285.75,Apple Pay,
ORD_003853,CUST_00070,2025-10-06,App,Delivered,606.56,47.11,559.44,Apple Pay,
ORD_003854,CUST_01521,2025-11-05,App,Delivered,1630.76,0.0,1630.76,COD,
ORD_003855,CUST_01374,2025-12-20,App,Delivered,317.15,0.0,317.15,COD,
ORD_003856,CUST_00253,2025-10-08,App,Delivered,1598.14,258.68,1339.46,Apple Pay,
ORD_003857,CUST_01476,2025-11-17,Web,Delivered,1638.46,152.51,1485.95,COD,
ORD_003858,CUST_00679,2025-10-09,Web,Delivered,375.52,0.0,375.52,Apple Pay,
ORD_003859,CUST_00410,2025-10-13,App,Delivered,1352.48,317.22,1035.27,Apple Pay,NEW10
ORD_003860,CUST_01471,2025-12-13,App,Delivered,699.65,0.0,699.65,Apple Pay,
ORD_003861,CUST_00991,2025-10-25,App,Returned,697.2,0.0,697.2,COD,
ORD_003862,CUST_01470,2025-11-29,Call Center,Delivered,418.33,29.37,388.96,COD,
ORD_003863,CUST_01692,2025-10-19,App,Delivered,1027.05,0.0,1027.05,Wallet,
ORD_003864,CUST_00147,2025-12-07,App,Delivered,1357.49,0.0,1357.49,Wallet,NEW10
ORD_003865,CUST_01089,2025-10-16,App,Delivered,1648.4,0.0,1648.4,Wallet,
ORD_003866,CUST_01452,2025-12-22,App,Delivered,313.3,41.85,271.44,Card,SALE20
ORD_003867,CUST_01248,2025-10-12,Web,Delivered,488.2,0.0,488.2,Apple Pay,
ORD_003868,CUST_00166,2025-12-06,App,Returned,859.56,0.0,859.56,Card,
ORD_003869,CUST_01397,2025-12-24,App,Delivered,1027.85,107.07,920.78,Card,
ORD_003870,CUST_01326,2025-12-03,App,Delivered,967.23,249.51,717.71,Wallet,
ORD_003871,CUST_00329,2025-10-13,Web,Returned,1409.02,415.14,993.87,COD,
ORD_003872,CUST_01479,2026-01-04,Web,Delivered,352.84,0.0,352.84,Apple Pay,
ORD_003873,CUST_00223,2025-12-01,Web,In Transit,1660.49,0.0,1660.49,Card,
ORD_003874,CUST_01327,2025-12-16,App,Delivered,1754.2,0.0,1754.2,Wallet,
ORD_003875,CUST_01296,2025-10-23,App,Delivered,1506.3,200.98,1305.33,COD,FESTIVE
ORD_003876,CUST_01354,2025-11-22,App,Delivered,1125.08,0.0,1125.08,Card,SALE20
ORD_003877,CUST_00483,2025-12-27,App,Delivered,68.88,0.0,68.88,COD,
ORD_003878,CUST_01236,2026-01-03,App,Delivered,650.48,0.0,650.48,Card,
ORD_003879,CUST_01779,2025-10-11,App,Delivered,280.82,30.5,250.32,Wallet,FESTIVE
ORD_003880,CUST_01325,2025-11-25,App,Cancelled,1945.21,266.01,1679.2,Card,
ORD_003881,CUST_00146,2025-12-21,App,Delivered,243.98,44.78,199.21,Apple Pay,NEW10
ORD_003882,CUST_00933,2025-11-27,Web,Delivered,69.03,0.0,69.03,Wallet,
ORD_003883,CUST_00815,2025-11-27,App,Delivered,1300.06,179.0,1121.06,Wallet,
ORD_003884,CUST_00549,2025-11-05,Web,Returned,604.44,0.0,604.44,COD,
ORD_003885,CUST_01227,2025-12-12,Web,Delivered,362.73,49.6,313.13,COD,NEW10
ORD_003886,CUST_01109,2025-10-24,Web,Delivered,1680.37,0.0,1680.37,COD,
ORD_003887,CUST_00994,2025-10-27,Call Center,Delivered,1157.69,242.2,915.49,Wallet,NEW10
ORD_003888,CUST_01061,2025-10-29,Web,Delivered,739.27,0.0,739.27,Apple Pay,
ORD_003889,CUST_01545,2025-11-04,App,Delivered,1732.69,217.22,1515.47,Apple Pay,
ORD_003890,CUST_01970,2025-12-09,Web,Delivered,376.9,66.21,310.69,Wallet,
ORD_003891,CUST_01330,2025-10-22,App,Delivered,267.31,0.0,267.31,COD,
ORD_003892,CUST_01638,2025-12-19,App,Delivered,50.1,0.0,50.1,COD,SALE20
ORD_003893,CUST_00998,2025-12-03,App,Delivered,619.01,0.0,619.01,Apple Pay,NEW10
ORD_003894,CUST_01724,2025-12-16,Web,Delivered,960.78,0.0,960.78,Apple Pay,
ORD_003895,CUST_01730,2025-12-14,App,Delivered,1831.9,536.54,1295.37,Wallet,
ORD_003896,CUST_00156,2025-12-30,App,In Transit,939.52,0.0,939.52,Card,
ORD_003897,CUST_01409,2025-12-28,Web,Delivered,797.28,0.0,797.28,Card,
ORD_003898,CUST_01731,2025-11-10,Web,Delivered,906.06,0.0,906.06,Wallet,
ORD_003899,CUST_00580,2025-11-02,App,In Transit,1555.94,0.0,1555.94,Card,
ORD_003900,CUST_00229,2025-10-13,App,Delivered,67.23,11.85,55.38,Wallet,
ORD_003901,CUST_01910,2025-11-20,App,Delivered,1611.34,0.0,1611.34,COD,NEW10
ORD_003902,CUST_01727,2025-12-12,Web,Delivered,1281.65,346.71,934.94,Wallet,
ORD_003903,CUST_01498,2025-11-16,App,Delivered,1519.56,171.95,1347.61,COD,SALE20
ORD_003904,CUST_00902,2025-11-01,Web,Delivered,180.66,21.27,159.39,Wallet,
ORD_003905,CUST_00112,2025-12-01,Call Center,Delivered,1530.47,0.0,1530.47,Apple Pay,NEW10
ORD_003906,CUST_01746,2025-11-22,App,Delivered,1548.09,0.0,1548.09,Wallet,
ORD_003907,CUST_00369,2025-11-17,Call Center,In Transit,1000.64,0.0,1000.64,COD,NEW10
ORD_003908,CUST_01168,2025-12-22,App,Delivered,717.46,0.0,717.46,COD,
ORD_003909,CUST_00158,2025-12-02,App,In Transit,1353.66,0.0,1353.66,Wallet,
ORD_003910,CUST_01097,2025-11-27,App,Delivered,335.91,0.0,335.91,COD,NEW10
ORD_003911,CUST_00133,2025-12-15,App,Returned,1469.28,0.0,1469.28,Card,
ORD_003912,CUST_01546,2025-12-13,App,Delivered,1200.93,132.4,1068.52,COD,
ORD_003913,CUST_01116,2025-10-10,App,Delivered,1353.34,0.0,1353.34,Apple Pay,SALE20
ORD_003914,CUST_00764,2025-10-20,Web,Delivered,1117.72,0.0,1117.72,Apple Pay,SALE20
ORD_003915,CUST_01875,2025-12-02,Web,Delivered,583.43,0.0,583.43,Apple Pay,
ORD_003916,CUST_01945,2025-10-16,Web,Delivered,897.85,118.22,779.63,Wallet,FESTIVE
ORD_003917,CUST_00297,2025-11-16,App,Delivered,374.5,0.0,374.5,Wallet,FESTIVE
ORD_003918,CUST_01394,2025-11-18,App,Delivered,1183.64,165.6,1018.04,Apple Pay,
ORD_003919,CUST_01524,2025-12-07,App,Cancelled,1666.61,0.0,1666.61,Card,
ORD_003920,CUST_01324,2025-10-13,Web,Delivered,882.35,79.98,802.36,Card,
ORD_003921,CUST_01042,2025-11-10,Web,Delivered,290.78,0.0,290.78,Apple Pay,
ORD_003922,CUST_01670,2025-10-29,Call Center,Returned,1736.91,418.41,1318.5,COD,NEW10
ORD_003923,CUST_00517,2025-12-15,Web,Delivered,932.79,0.0,932.79,COD,
ORD_003924,CUST_00842,2025-11-04,App,Delivered,871.51,0.0,871.51,COD,SALE20
ORD_003925,CUST_01923,2025-12-29,Web,Delivered,1557.17,0.0,1557.17,Apple Pay,NEW10
ORD_003926,CUST_01189,2026-01-03,App,Cancelled,1438.34,109.59,1328.74,COD,
ORD_003927,CUST_01460,2025-11-09,App,Delivered,1802.7,0.0,1802.7,Card,SALE20
ORD_003928,CUST_01231,2025-10-13,Web,Delivered,1949.12,0.0,1949.12,Apple Pay,
ORD_003929,CUST_01659,2025-12-21,App,Delivered,1147.43,75.32,1072.11,Apple Pay,
ORD_003930,CUST_00468,2025-10-19,Call Center,Delivered,231.44,23.98,207.46,Apple Pay,
ORD_003931,CUST_01705,2026-01-01,App,Delivered,1021.91,0.0,1021.91,COD,SALE20
ORD_003932,CUST_01514,2025-11-04,Call Center,Delivered,1434.91,0.0,1434.91,Card,
ORD_003933,CUST_00355,2025-12-12,App,Delivered,1042.23,0.0,1042.23,Wallet,NEW10
ORD_003934,CUST_01119,2025-12-13,App,Delivered,1521.45,331.07,1190.38,Apple Pay,
ORD_003935,CUST_00100,2025-10-09,Web,In Transit,1022.26,0.0,1022.26,COD,NEW10
ORD_003936,CUST_00879,2025-12-06,App,Cancelled,1925.98,0.0,1925.98,Card,SALE20
ORD_003937,CUST_00690,2025-10-30,Web,Cancelled,1983.62,0.0,1983.62,Card,
ORD_003938,CUST_01423,2025-10-25,App,Delivered,863.77,0.0,863.77,Wallet,
ORD_003939,CUST_01413,2025-11-24,Web,Delivered,891.61,0.0,891.61,Apple Pay,
ORD_003940,CUST_01504,2025-11-11,Web,Delivered,521.16,32.61,488.55,Wallet,FESTIVE
ORD_003941,CUST_01619,2025-11-15,Web,Delivered,1973.47,0.0,1973.47,COD,
ORD_003942,CUST_00324,2025-12-19,Web,Returned,908.54,109.42,799.13,Card,SALE20
